"AceA" "AceA_fungi" "AceB" "AceB_fungi" "Acetylglucosaminidase" "Alpha_galactosidase_fungi" "AmyA" "Amyx" "Ara" "Axe" "Cda" "Cdh" "Cellobiase" "Chitin_deacetylase_fungi" "Chitinase" "Cutinase" "Endoglucanase" "Endopolygalacturonase_fungi" "Exoglucanase" "Exopolygalacturonase_fungi" "Glucoamylase" "Glx" "Inulinase" "Isopullulanase" "Lactase_fungi" "Ligninase" "Limeh" "Lmo" "Mannanase" "Mnp" "NplT" "Pec_Cdeg" "Pectinase (pectate_lyase)" "Pel_Cdeg" "Phenol_oxidase" "Phospholipase_A2_fungi" "Phospholipase_C_fungi" "Phospholipase_D_fungi" "Pme" "Pme_Cdeg" "Pula" "RgaE" "Rgh" "Rgl" "Tannase_Cdeg" "Vana" "Vdh" "Xylanase"
"17soil15N" 181.174889959414 20.795679027141 357.886904093573 18.2977417173175 207.980563575323 21.6189160401899 1793.72831389558 0 251.00635477405 30.2443497955116 158.83538838628 40.3361029924258 199.165404874132 22.9945671492638 638.358701121594 149.798347647094 174.13364418118 10.5473324913767 58.7856374224048 25.1107934940663 85.4935025357957 65.1694915411095 0 13.4543026754168 24.3460509731603 24.1558201092903 86.9783010435489 11.3147316144126 111.141674085529 30.8424462251652 53.4370697228023 56.7918468261378 56.2648721425732 5.68132499183424 168.275489710791 36.8741825833639 34.2828258452169 27.351336707753 98.5244758146743 17.4556920004799 98.7223177201929 91.7201203420653 15.2601565224106 77.3421202027256 27.7053881009037 140.694374158803 62.2341643099429 225.501917062094
"17soil18N" 186.884215402684 19.6641206984704 364.231778613667 17.9146428401371 207.526357410032 25.5077021524281 1879.68552155186 0 269.009575207777 24.1358525708168 170.218142936815 32.8713870667632 231.8164427424 17.6021073279683 692.678652601691 144.194568588624 171.146576501118 14.5794912105044 56.8755407152054 24.2569563682243 99.0573458770308 64.889455272563 0 12.7861661891192 18.741305706955 26.862264984985 87.9866102430556 11.0740502843658 113.306498932366 29.5192880838566 59.9511657334087 53.7721968396004 57.2727782533254 5.43081657494204 184.616037924727 35.5580062898364 33.373182058241 35.2805487859592 97.4741653974074 20.8241559802458 103.565292677081 88.1099554658999 19.1124348482066 87.6617824558359 26.314251477283 140.992560335524 54.5392403579466 255.145807910927
"17soil2N" 165.570645538308 20.9390355254844 357.944567014711 18.9623106151081 198.951947219894 21.8868619820328 1831.93691524188 0 247.783561760963 32.3644779134178 157.424438848451 36.6699874529133 207.557402615542 19.2554034419745 569.752393781483 157.418815164273 184.937376016993 6.00406051967905 55.9947992813839 21.1116803032205 94.1327322233719 63.1288480647492 0 13.976027255506 20.7655165193059 30.1924313566616 89.1111337146357 11.9802517250007 104.959713560073 21.3138882646719 55.7307344356321 49.5073514433265 57.34351820069 5.8583704387977 169.051116062326 38.1266831143369 40.2679874246927 27.5337333750262 91.6704079146478 18.4573917124642 97.0854883619947 79.6046495395439 20.6024924115641 66.4347263988579 28.216175571335 130.698988283318 38.4873668030674 219.682637931628
"17soil5N" 167.771646282037 18.2772427509803 298.094967744655 17.0456010255306 193.505054586705 13.5477418062501 1798.74047345344 0 210.792897674115 16.5854636469614 137.053073504572 29.5148735138889 188.721281305136 16.1992255400512 543.306824406852 148.951908272097 163.632988660755 7.06965210826126 53.6136668770955 19.5664841654107 82.6102824346162 66.2737436645004 0 17.3639559684073 0 30.082355844458 76.5799245622946 8.18571477186652 71.197865024905 25.9714685057447 58.8072077775264 39.1802430548022 55.0584372071879 6.81041468452208 134.021701761394 45.206182159249 35.54515744566 9.56933406419321 81.9222647783483 9.16879370966856 97.4974770847089 77.7312545843668 6.76737518295709 51.3619348568542 34.1820313565293 143.34566981222 46.230407616058 211.307637945222
"18soil15N" 175.223019955962 19.6752003278644 376.041829163569 17.7291231247401 225.65624980833 21.4336895009366 1868.81008691125 0 274.729034288093 30.0586947186896 158.955850676961 34.4123543974673 210.542195644019 26.4711877145443 691.041454927858 150.110383989896 188.566644160641 14.6730373897476 57.3266254397562 24.5793719009837 91.4249848447011 61.4758604083564 0 12.9399644147344 23.6033537620452 28.4139582165926 88.725266756519 11.5002176093861 110.563454276945 30.0776169490135 60.2436648001857 50.0538843476582 57.7369336691997 5.52746501702015 186.899691698197 35.5601224603947 41.827589474229 21.0644407648908 94.1649916001003 21.4519845681064 94.7386492415491 78.8919487850021 19.1484907218751 80.3204086580684 26.7024079259536 145.079461947409 50.7770178711731 251.665913079602
"18soil18N" 187.405334340345 19.5796062927995 380.055050981781 17.5697657472559 218.610171633215 25.4777707993324 1887.96118642916 0 281.257309781314 28.609673870605 162.786219311859 41.9132489691218 218.971173051336 21.7182459825563 687.419306582931 152.679696712622 185.988689745434 10.0906210235638 60.7345864302452 28.1886182153863 103.664655263851 63.9764054922146 0 12.6750705141271 23.0830061347941 27.3351612171564 87.5675081799057 11.5565593213183 111.677574715472 29.038727839787 58.9314070833276 52.1559917781574 51.6800464217121 5.24061948363229 203.165200887502 39.5032349817547 36.8813607202834 34.5756453521129 91.1255635941919 16.6203240900697 96.9672923772066 91.0245622739652 18.4933098128606 85.7731727409275 25.8099379179303 146.398902838616 58.0125998123292 260.44518226994
"18soil2N" 170.664711467619 22.2139650867866 328.957230717522 15.0209478921346 183.196627834611 18.1843132551086 1777.81265661379 0 236.246693803862 33.9735997545092 145.260442082726 38.26917064793 189.289127931106 14.4043772171256 590.717587536318 150.331815822471 169.267814674509 6.31857367420992 57.6111810654848 17.416710167838 68.3738739349454 58.5443539044823 0 14.9548627597897 10.9881608607121 30.92292639467 90.2843766051988 12.6644366746939 104.173953769553 22.5192041569773 58.9037890827455 51.3932613968344 54.9056236304332 6.1337306769859 153.52410595938 40.1067312562323 38.3659942887929 14.4608384477746 79.4203992589938 13.4547617145203 97.4451704287968 80.8871798945564 0 65.1839669145896 29.5457840430726 138.318211082723 40.8108819470004 195.3405372049
"18soil5N" 153.194322735808 23.0387206086415 360.168849295955 15.2760999026448 184.678661654169 31.2128037808729 1783.75089864493 0 228.477094469929 27.6319380335601 148.831918315851 32.2385401073656 192.564406692247 14.5713254275216 567.567221546272 158.777464577725 152.551192143696 6.58248309512966 62.0618918539022 23.0062248733676 63.9150573870776 54.5740686362087 0 15.5705691906674 5.62291496089504 27.824828186865 86.6287913005725 6.9725137160079 91.1810354363733 23.6819559705961 60.2184499307961 46.5496670138332 56.6475957100994 6.30487003978445 151.066104646693 41.8344114020688 38.8109091214894 14.116057566187 82.0551995741179 14.0848480456212 93.2899956639202 72.5205266725592 12.0142799235655 65.55950448744 30.8876370242781 129.857416452765 47.8267329042074 212.297179564396
"10N2016" 193.21386451542 24.4630857014894 369.222666158367 22.1884634153956 254.344992918246 30.5583476053802 1854.42286730582 0 264.759006091379 28.501527108926 154.767863036262 50.7187088247002 239.676118429342 17.0100055548399 715.310377348659 146.606416983122 207.441719237594 19.7543187417656 53.5950574030047 33.8670459193502 103.343765965791 66.7654888652366 0 12.817373930523 24.604574910065 28.1002630715417 87.4572053191725 11.2527649446658 122.719714428976 29.8693636790959 74.0571891399132 47.3733540138307 55.3108123284293 5.75329686176721 201.667407606 40.2788587809707 52.1070508994316 21.409244637135 86.8462249881913 21.0266615402769 101.273440968829 93.173000266059 19.7405080764209 81.0394009532651 35.2955772452933 137.266588134268 50.2242624766647 243.77215612079
"10N2017" 230.40560948694 25.622716571461 417.839194252623 20.1349788313665 303.019888876581 34.1677248039708 2159.67007892064 4.3856360665526 324.588901041676 37.8715268542201 176.151783398888 53.1093400542506 269.722833727818 36.7267961925557 823.067834988864 155.612255814176 227.222237387304 17.4651018153752 84.148341896093 28.3329590940405 111.057423456876 82.7081089677185 0 5.59715711618547 23.0822393679061 20.581580725253 90.8114499184475 16.3112006007068 152.428831784553 38.0037419663328 61.6373900684796 47.7557980620477 64.3055670541974 6.59944316770654 237.70267882622 32.2359506620704 58.4882368686249 35.847285059123 120.201087144252 33.232073607212 117.495386440022 111.707089514866 16.108138212786 97.0340289697158 29.7267089166972 169.193251221319 58.365288732859 270.84954781649
"10N2018" 173.770114946159 24.5138148040761 312.933250814655 7.84850878711346 206.443719709846 28.5728663566046 1764.47593734109 0 226.710890128154 28.0465298623686 173.711982016135 42.584937927759 193.060926903447 9.22717058625487 531.395012818496 142.803526664865 178.437222935921 26.5468619004395 68.8942593879393 29.9650551850274 71.6672727901718 54.9865517190223 0 16.4054284223662 6.53826264306486 30.4817356128773 78.6964851191137 7.85325763328196 77.6543556123734 25.1592797925154 94.2425054014258 41.5243923078945 63.1893076246961 6.58668133898388 142.830141194982 41.3134200339792 37.1761605054166 7.49779464346235 98.3465171605947 17.7636566780684 95.045209242928 75.9854187538563 21.6681069417444 66.2777486258009 30.8039397237515 133.311470469457 44.4120325259018 178.842727531527
"16N2016" 202.233323216665 23.7034634302058 363.89288107816 22.7730845435168 247.294992043181 38.6960513671965 2004.85176125856 4.15573659504047 281.701938571042 26.8628860569694 164.607340491042 35.2316059007545 258.278502881629 25.1918585801685 741.852635698289 141.815226347898 215.341148141544 23.3852368017239 73.6660563545575 33.4637869762778 105.224739627741 85.3044419117542 3.9743130849523 12.142537102954 23.7417756307183 21.0024372009442 82.3897981130383 14.6846797171428 123.436102394908 40.4277397581726 61.59563607353 59.0893336223563 54.0038906021597 4.91283384370262 217.923174575506 33.2573463444946 62.0405956635422 33.1623807560244 105.524221357903 20.0557457937187 119.082915811772 93.1703349671363 28.2068304530698 78.1964620232146 37.122099182156 150.874860869713 50.2257977594076 251.454826662634
"16N2017" 208.899610954792 22.0531497593534 374.362884442058 20.5137251046976 299.077401977584 34.9625978877159 2070.29818078115 4.19222916857954 315.115136643295 33.645832001743 171.161843035713 46.3718326181966 275.529533859757 27.9326458256879 778.353438517721 141.343359901848 219.075684901462 25.9898739987406 76.3921030988971 35.5998677852121 113.827091750831 81.4730841775649 3.69744370956958 11.4597606547491 25.7709007434683 25.2748158775252 86.2884000335055 14.4899111452393 126.676723198821 35.2186417002022 73.6007720099492 55.5783586821836 60.4447949629328 4.84927270170796 226.387634404777 36.3022174064978 59.4789087772322 30.7705596116836 112.740738528193 26.5298152952156 116.921803371968 97.7925610311637 29.7210203753327 91.6511828122776 35.3855631187656 154.672768920225 56.4228204528688 267.928846456736
"16N2018" 182.21094726825 28.0216744089354 310.266006235391 18.3642393348931 193.745598605182 7.60228809475681 1828.47536087364 0 166.179967076939 25.9527519701348 144.266934253003 33.1695640931405 175.028575189559 18.6981770327679 646.056789001627 126.415371483007 142.157286217295 0 95.9223210398232 28.8027849556558 97.8334261451411 69.2875261398191 0 9.15189943131605 7.59250644112558 24.620111529603 86.9986679900548 9.31104446578474 98.0926904379388 28.5701931251172 62.976062773797 28.1444175477918 44.0940553302464 0 109.078490653176 43.075380299655 46.752533466155 10.6043743410274 122.773064692004 9.19204177153383 113.289209404926 77.0554037145724 8.7838325881909 60.7161302289676 42.9031478766827 144.575108666538 59.4696410532989 195.282030703353
"1N2016" 164.87656114753 25.7180597647169 323.744840412643 11.7202799050985 159.876417927997 11.2209624756246 1710.84132139535 0 202.539318838981 38.1261018184138 161.859813327568 23.5269923310821 224.394713120306 13.811052248438 520.368228637447 137.14266716656 194.089197238066 0 72.6420119337852 25.4764891971303 75.581707406943 27.481559425914 0 25.1705385410803 0 36.1522186577518 118.965698223614 12.3634678629576 87.9277284877439 37.9193974752183 86.0554650828559 35.2066939120901 50.3044225388191 0 121.157316869286 39.9186024526364 50.5767566495256 0 113.091205999207 13.7002208495855 100.333891198107 113.664929702958 0 87.7154503879536 36.8316937881588 150.229708990941 37.2169294307788 220.559640396973
"1N2017" 169.033938596846 21.222585632318 309.329836307736 24.6552945274899 198.528165113414 39.0469445604328 1791.11347892528 0 261.965614320935 27.0830648702786 160.852810319119 44.9038610570987 225.508483117846 13.932290347438 673.949365232108 135.414703510157 165.877945549997 26.3388336888952 69.2708744231066 38.9469553614117 84.7226308667279 64.5442819138898 0 14.1688494078089 20.8068572983567 26.7476010611182 90.494398959964 12.1223132759512 102.241705698774 33.0236828407206 79.8022495249884 53.952543692573 66.7234691431584 5.55880396925469 185.796268465012 43.2147763329058 44.7674963676904 12.905209980685 97.1242879301759 22.598786532431 99.5389054596726 82.4510289966321 16.7129959489773 67.4009523876809 33.152037649344 144.800957545816 50.0817591194926 243.92194308862
"1N2018" 154.131821290875 23.8233313386562 345.302204653515 12.1405998124588 162.835423326031 23.3679447908306 1841.24064756606 0 251.643152558246 39.2369098218503 143.694361186054 22.2666014806432 237.067587979676 11.2684996349386 561.437677529846 154.907530673969 194.944307856439 26.3048417479301 108.547306129678 22.4197218796493 70.0323268460644 51.2806290925913 0 23.4381921531979 0 35.2301887920875 81.8884421623397 11.8378426030314 71.8896671364001 33.8992058606687 87.609492440801 24.0019763490419 59.3754676366098 0 137.698326122144 58.3010924549939 61.0043111493931 0 117.002355668664 11.9164855128287 102.856448004163 92.5451333741463 11.4701296043279 81.8149898015054 37.1705967284363 183.569057894275 58.4943048734585 220.878635108206
"20N2016" 200.320042163726 22.4618683440959 381.054945513399 21.3135839923744 293.466688174433 35.8115418180902 2048.58692083552 3.74595979057538 320.941859247969 33.180543417921 167.36420518522 45.2736498573543 270.608185785773 30.4097947710612 785.742452239743 140.750463700133 229.31194177667 27.2746821934608 73.8923665055113 36.7812516568451 100.822505395832 80.7513457901569 3.9548461443747 11.0431265185459 24.9217389711988 25.4435569429588 84.5628018066645 14.0989943049121 120.404900451082 35.6981245535246 75.3633041665682 52.6514051994575 59.2792543230705 4.85116840564445 220.850577503535 36.4580614293724 62.3794780504461 31.1399259347391 114.032941808797 22.2191469146593 123.365436349646 96.2269501731066 29.0342039940402 94.4929144007239 35.5657608126721 152.045346390994 57.1029696970668 265.154635557062
"20N2017" 170.348523433368 17.7014901420603 388.150862171187 15.2451568024732 217.494768741176 14.6317997874389 1747.22225353599 0 216.539851291678 33.7234906039561 143.471232008698 30.1084033590079 216.765672645266 16.501333921132 516.607681881691 153.634782220491 185.016211538358 16.3057798699602 76.5323406562429 22.4581612634953 77.1808050799685 57.4156971515136 0 18.4846962967982 7.34805556924559 31.8765929429231 98.9318545242222 8.16467126960173 67.7435661209576 33.1775134962393 96.5251720510963 23.6682372952707 59.0762252148622 0 171.37484978441 48.4977284796754 34.6989164491262 7.32454688015946 106.504035377553 9.98379755120946 100.144639622156 81.4070513300526 21.4851207714641 66.7045706945415 33.2512141778778 136.118763554554 45.0983869080463 170.540975959645
"20N2018" 185.28058178588 19.9036034427433 358.376509848724 22.272373250602 215.337063005493 28.2336438143088 1786.14037910955 0 249.551343050887 32.2932001180778 140.627627992573 36.1179347124575 228.940926225244 12.0614101704601 581.928554393004 143.052767237047 188.875702303132 12.883050025439 73.794590778853 29.9540669949919 86.3722444676562 71.3899562395731 4.81981700567756 13.938030060813 15.52428529877 31.5353659010822 86.4255120651466 6.45542814546553 89.9790515778467 36.3719808094007 78.0073057952999 36.3367506947842 49.2960557635405 5.28297797240228 196.737150949643 39.9801423811202 32.9288135585649 17.17860800319 108.227062873011 13.0776126720948 115.187887385627 81.8748245514701 11.7020256123996 75.2400207070654 31.9532441965038 137.765965020862 58.0925898951264 191.383220474175
"16soil10N" 201.915534223616 18.878262020022 383.0435789257 16.8024156641886 240.769480588378 26.9426086035972 2001.94237131245 0 288.55803117086 29.9470189259615 156.260742271277 41.9671983399809 234.369413486194 16.8762850494352 706.392471124556 165.33194487394 173.653384190903 9.99519361555179 69.7287236992861 41.4072848697638 95.3466959612111 64.3980967271561 0 12.8184769235475 18.8322858861696 29.4110302880874 92.0647526641282 19.9186664880139 110.574755144989 28.7843527543945 59.3459871627402 51.8827200628289 66.8520054476907 5.10405779776381 218.918840034597 38.320671092196 36.0778439756443 30.054520139165 94.340743521619 21.7223455417343 96.5044415702344 100.043013437036 14.9055974047441 64.0020518942911 30.0693880363968 162.674254062238 54.935712102364 268.257354717111
"16soil16N" 198.839906265993 19.5817814747382 369.536804390106 17.2215423534834 229.069177664882 27.5180750755924 1935.88128928858 0 283.669987332147 32.1429063599326 152.144550513502 35.7391680080675 235.310478915889 22.0935501860004 713.489182256238 158.652750414361 178.833881336797 5.56477896075401 64.6646796047926 34.8313149984277 86.0450669303873 67.398663427767 0 13.5384681919693 15.6436929190426 30.7041924040054 93.6278553346979 13.164496398397 89.0680699788844 30.4681937999707 62.4835140460332 50.6523768526467 64.4290876883227 5.70398880938426 206.211295299808 39.4511966975647 33.2092148331593 16.7382441492367 96.7255792248269 12.3123918521537 96.0156358361429 86.9564173516591 15.4959313975725 76.9151079779459 31.9835622107123 157.844251315278 64.655421278034 230.0738282264
"16soil1N" 200.933622873703 18.6962749971535 385.944986032924 16.5879051425645 244.290196145593 31.831865376353 2015.27043811748 0 279.072938975044 30.7627739243975 159.472723880814 39.0401216180918 238.690725330387 22.0098791296626 701.149196798142 162.616814964017 174.32838053319 5.36959245679935 55.8916527713286 32.4829751440866 96.4371667343401 65.1835603273436 0 13.1035490073808 19.2399373067968 30.2863689894677 94.3292472611032 11.4445920966663 96.4388579815552 33.7768717872895 59.2517304442656 53.6081968934448 67.432550930625 5.37555332928318 226.416519904428 38.2280847046292 36.1722452730848 21.1587957358737 91.7601215741568 16.1438968300561 107.76984155015 97.9788727893606 14.9307408135566 63.0538862120799 31.2883376115047 157.654875451701 65.1732618695354 257.605168452897
"16soil20N" 206.668493207793 18.4302969491055 382.715086142189 16.9168329962327 241.091274249092 31.056694424193 2010.30769649174 0 278.182271496127 31.2131749133121 165.597369437723 43.024858948475 244.734567854683 21.014004503637 694.87384394682 164.32976387631 178.729937288316 10.2807138115475 75.2432442857668 36.6334931500251 94.6624577577857 69.4782542530915 0 12.6734856201381 19.4600345280954 29.24160406124 93.1598370071774 11.365295680876 99.4632522027379 33.4942959291663 59.6906201856072 56.8692164397046 65.8511961944549 5.27577034587189 226.822288404513 37.9796090196052 40.3847827962024 20.7814126624634 91.6042860990442 25.2530187405894 110.507324712991 99.7681336645242 19.3318842281486 72.79690297938 29.8095688761981 162.445915551747 61.0350133501592 268.597335323362
"17soil10N" 169.717969927364 21.9879181015502 339.331232145398 15.1970238895644 181.983868097192 17.7746596350673 1799.50944606325 0 218.521290710087 27.8813186061451 155.786709336969 36.6109195096982 197.030969938084 25.179431793043 583.332308565172 143.06548590052 161.358997650355 6.58198112470041 59.6708939452615 23.1204088628475 72.2198705266901 58.7075698638744 0 14.8935456198548 11.19455890319 26.2263513078604 83.5409623410276 12.6174576551169 95.3236838806235 22.7164078174572 57.8977024822158 45.0963083093852 59.3543646345694 5.96187974553691 163.922182409922 40.6771968873172 37.3742850587717 13.6933302070912 90.082476071362 14.1124900066083 97.8642336051332 73.6759654820386 5.79193316932267 79.2655356179445 29.8790031256786 131.660779104478 45.6620954407747 194.439929380301
"17soil16N" 190.76711285644 20.0474216469991 375.324126554301 18.751450071045 217.120622991137 20.989900535269 1825.52668002702 0 258.798482554807 30.2021888793474 163.415855218249 34.5290041139116 203.925477105027 22.5527486130232 652.978197414323 149.599308587442 180.890098950431 10.5066682897742 64.0868787305085 30.6203790577236 79.6787681739537 63.6172689239061 0 13.5468596114176 20.1277046162687 28.914902721227 92.0077937314716 11.5756635990734 114.105962992064 34.7530203839046 53.5740071954359 51.5595656164044 55.6925864728312 5.7063588282206 187.491454933495 37.2260206976141 33.7132438016533 26.2038286121774 97.8853847026055 17.6338275147086 101.648211914299 86.0699971633131 19.7609320718584 77.7222983695611 27.1207135015981 130.295921671031 51.7530960981962 238.746678612576
"17soil1N" 172.726169281376 21.5927701028355 338.941370936032 20.0030313297754 168.292369242825 23.2635016041257 1829.2356641081 0 221.430923534619 27.7039387064205 162.983561072629 43.1284277565604 200.905518979426 14.174790620274 596.764585505242 158.553930138154 170.188468224877 6.25107808803555 58.7737085955698 21.927482134395 86.9098120321352 58.6018810817114 0 14.7335067111102 11.1189367369302 25.7033441461088 77.4508333992807 12.5660303194125 108.49145703376 27.6981472724224 57.813144045164 45.5049993039868 59.5101815113076 6.21393190290992 169.106747784195 39.3033489239363 42.7108181386412 8.26298307797753 78.2468023621426 13.7183393397953 105.904562606515 67.8370031288177 16.5379215921392 73.824537311799 29.391472314692 135.289383293508 61.6180567143343 225.681543303775
"17soil20N" 193.164882787227 19.2297595841483 361.220805107008 17.6609356232465 219.264070002519 24.9232956820222 1900.19437332906 0 282.999439289686 29.2983557646647 165.425904201079 42.0815003909473 214.918638794804 25.5213115718258 669.67674541987 151.021739771479 176.765517525461 10.1466873505914 70.0888002795771 32.8924360576164 90.070301997177 61.1795173585732 0 12.7568942781285 24.1203662726476 27.5797037810244 87.0906853010424 15.1975847349815 108.372060248187 28.9888398143639 59.5758316180341 53.3034578368244 56.36506591624 5.39747473436296 204.10361344881 35.2451383726542 37.3033921928955 29.8379417476205 92.7795816584819 20.9026756660529 103.301824283138 95.1231779136605 18.9051984194085 87.2206494929472 26.4251069023964 138.952928061436 62.6937316662064 260.632242528497
"18soil10N" 169.26553610738 21.9759173747293 352.382204897147 20.1419680164641 171.105796834326 23.8127266125765 1774.84437109081 0 238.641521764636 33.2043023104649 154.199180746579 36.6398092340498 190.653316732415 14.1215034285618 564.11465413617 153.634752879536 185.484474150209 6.53295108069522 59.4045105125467 28.4274378794057 72.8011619132812 59.7322294110271 0 15.0027534848117 11.2724973214314 26.0637938938899 89.8066181793998 12.8173063107292 81.3857237745746 22.383209040903 58.594964944782 39.9734426254065 54.3222836372756 6.29081028750006 158.627318138289 40.2947331431895 37.6672018395492 19.7605163251164 89.3167322673625 14.0515027852369 102.896492697356 79.2742211132912 11.4985885129636 68.7886680577748 29.7377811715207 137.473753690533 50.3915545960211 214.938516614218
"18soil16N" 192.093775865472 19.6112301053319 361.030256942105 17.795252733354 205.537362683527 26.6695078753793 1841.72948758641 0 266.491263026911 29.8230018441295 171.442377539888 36.4584601340322 215.83713299974 22.5322397773712 671.968560346388 153.04816979282 173.589084503995 5.6250153949523 58.2537432606524 25.0092447016853 85.232621284747 53.0318867885464 0 13.2148264755824 18.9367401145137 28.6172239117358 90.2306407864537 15.8269087708586 107.890558499568 29.3317968480478 57.4980022073304 38.2749934951373 54.4120660697807 5.79421041565589 190.30583861094 36.0350615850974 38.6024343946178 31.3859089429894 95.5699506319943 12.2810856600612 102.181317454129 90.1946857358632 19.4249470729922 84.3336410999286 26.832899462317 138.737768507323 59.9265313716659 245.851954019776
"18soil1N" 174.407134043568 22.2186115352954 365.422884135043 14.5088710529134 181.271429609424 17.9305517174714 1797.37905711274 0 229.39452587619 32.5706102368971 157.40203183984 42.9585835785409 189.686401464424 14.2674316942665 596.240646025492 151.897470662153 176.550730845891 6.39075244143467 52.997139449142 22.4160140530383 76.8821379855945 58.2494219957474 0 14.7868308014871 5.66666993429591 25.628011959073 88.0763692255731 12.783546070043 97.5005996169429 22.5088172190945 57.1081791674825 50.4886962106468 53.7656302370444 6.20764952951837 156.33241934755 39.5030769090397 37.215613410113 19.0864609286406 89.0064507670865 13.5027333792343 95.5776351366615 83.8747864244598 11.4421142291739 62.7742957636577 29.7110309500831 119.237933772936 50.6763217553943 217.082711806123
"18soil20N" 191.620168263982 19.1903721659177 370.449614724227 17.3390105987947 225.260429787026 24.985280610169 1908.28740565337 0 292.743900832662 27.6736886347807 165.2852218438 40.9049178970526 219.968412643068 26.1405752259086 701.843752050016 154.624095751233 186.084632095783 10.0491355251469 72.1041564237272 36.37520082223 97.0855600292886 55.3194499319037 0 12.522067702745 28.3514940993928 26.6153204733644 87.085822546054 15.7010023770652 111.932410752683 28.9321312913466 58.428468623262 55.8606842193871 51.2208063012151 5.21194383570509 205.12830507556 34.3426561780246 36.9425095206959 34.0266458856737 90.0570220320704 20.5156711657554 101.891455600726 94.3068773890352 18.2956684824171 85.2174806483632 25.4580749132902 149.736400742296 61.6738765718815 267.079037474902
