"","OTU.ID","hit","size","GC"
"626","Zotu10573",1,2.57443,49.1
"627","Zotu10574",1,0.9174618,49
"628","Zotu10575",1,6.46898,70.5
"629","Zotu10576",1,6.61866,66.5
"630","Zotu10577",2,3.32219,42
"631","Zotu10578",3,2.43891,34.8
"632","Zotu10579",2,5.23402,46.3
"633","Zotu1058",1,4.75753,59.2
"634","Zotu10580",2,5.23176,60.8
"635","Zotu10583",9.11111111111111,4.78103,40.627160597821
"636","Zotu10584",4,11.2615,72.6
"637","Zotu10585",2,4.52751,72.2647701864086
"638","Zotu10586",2,9.44631,69.5
"639","Zotu10587",10,4.85531333333333,52.6547156298186
"640","Zotu10588",8,4.01617,37.5
"641","Zotu10589",1,6.46898,70.5
"642","Zotu1059",2,5.43363,70.1
"643","Zotu10591",6,5.19229,65.7148
"644","Zotu10592",2,2.15816,68.3
"645","Zotu10593",2,3.18796,63.5
"646","Zotu10594",2,3.81704,69.7
"647","Zotu10595",2,5.415825,43.9540696015842
"648","Zotu10596",1,3.51989,50.6
"649","Zotu10597",2,2.83319,47.8174
"650","Zotu10598",1,0.9174618,49
"651","Zotu10599",3.16666666666667,5.59313666666667,64.5341998845907
"652","Zotu106",2.5,4.65818,66.1632814253636
"653","Zotu1060",2,6.2068,67.362919685909
"654","Zotu10600",1,6.46898,70.5
"655","Zotu10601",1,5.22419,70.2
"656","Zotu10602",2,4.69734,45.2
"657","Zotu10603",2,4.94782,64.7663596290892
"658","Zotu10604",1,1.11842,27.4
"659","Zotu10605",6.75,7.2598225,67.4322014619848
"660","Zotu10606",3,11.3881,68.7
"661","Zotu10607",1,1.11842,27.4
"662","Zotu10608",5,5.56699,38.8987504468303
"663","Zotu10609",3,8.72577,69.8109827174756
"664","Zotu1061",2,7.39519333333333,66.6786072905464
"665","Zotu10610",2,7.76781,55.3
"666","Zotu10611",2,7.47921,72.6409
"667","Zotu10612",1,2.159872,31.1729936569389
"668","Zotu10613",3,11.3881,68.7
"669","Zotu10614",6,8.3416,46.9
"670","Zotu10615",4,12.1915,66.1
"671","Zotu10616",1,3.71545,72.6
"672","Zotu10617",2,7.79579,71.3
"673","Zotu10618",1,2.853255,60.9984601796895
"674","Zotu10619",1,6.35937,72.7
"675","Zotu1062",2,2.64826,42.8
"676","Zotu10620",1,6.46898,70.5
"677","Zotu10621",1,6.61866,66.5
"678","Zotu10622",1,1.12345,36.4
"679","Zotu10623",2,1.17427,33.7
"680","Zotu10624",3.5,3.45343,42.9339497027593
"681","Zotu10625",3.5,2.73464,39.0310531607451
"682","Zotu10626",2,3.10158,53.5397
"683","Zotu10627",3.5,2.73464,39.0310531607451
"684","Zotu10628",2,7.95775,59.9
"685","Zotu10629",1,5.78108,40.2737
"686","Zotu1063",1,4.90605,65.0438
"687","Zotu10630",1,4.49088,57.3
"688","Zotu10631",2,5.63188,51.8
"689","Zotu10632",3,1.84847,63.8
"690","Zotu10633",3,6.3981,69.7
"691","Zotu10634",9.93103448275862,3.31383965517241,28.3387205942008
"692","Zotu10635",2,4.94782,64.7663596290892
"693","Zotu10636",1,3.29931,70.3
"694","Zotu10637",1,3.42173,70.7
"695","Zotu10638",1,3.1529,29
"696","Zotu10639",2,7.79579,71.3
"697","Zotu1064",1,3.45829,68.1
"698","Zotu10640",2,4.99025,59.9
"699","Zotu10641",2,3.85187,58.9
"700","Zotu10642",2,4.001,61.3
"701","Zotu10643",1,3.11134,53.1
"702","Zotu10644",4,2.98926,40.7
"703","Zotu10645",6,2.71546,33.3
"704","Zotu10646",1.5,4.908025,64.7220915745132
"705","Zotu10647",1,4.51752,63.6
"706","Zotu10648",1,2.57443,49.1
"707","Zotu1065",1,4.500235,57.703640143237
"708","Zotu10650",1,4.54212,74.0145
"709","Zotu10651",3,11.3881,68.7
"710","Zotu10652",1,5.65037,58.4
"711","Zotu10653",3,11.3881,68.7
"712","Zotu10654",6,2.93158,42.0753
"713","Zotu10655",2,7.18989,63.1
"714","Zotu10656",1,2.46186,55.4
"715","Zotu10657",1.5,3.984795,68.6068551832654
"716","Zotu10658",3,4.746,63
"717","Zotu10659",2,4.96547,60.8
"718","Zotu1066",2,5.415825,43.9540696015842
"719","Zotu10660",2,9.53209,63.0023
"720","Zotu10661",5,12.3201,69.4
"721","Zotu10662",2,9.85739,67.3872
"722","Zotu10663",4,12.3497,68.5
"723","Zotu10664",9,3.87738,48
"724","Zotu10665",1,2.40388,29.9
"725","Zotu10666",1,3.1529,29
"726","Zotu10667",10,4.90374,43
"727","Zotu10668",1,5.22419,70.2
"728","Zotu10669",2,4.71101,70.9521255549235
"729","Zotu1067",1,3.42173,70.7
"730","Zotu10670",1,3.3558,65.2
"731","Zotu10671",2,9.44631,69.5
"732","Zotu10672",1,2.59776,65.1
"733","Zotu10673",2,3.32219,42
"734","Zotu10674",2,5.23176,60.8
"735","Zotu10675",2,9.44631,69.5
"736","Zotu10676",1,7.48031,67.2
"737","Zotu10677",4,3.03037,42.4363
"738","Zotu10678",8,5.09819666666667,62.2735365684206
"739","Zotu10679",1,4.81075,57.3
"740","Zotu1068",4,6.78466,69.2718
"741","Zotu10680",1,5.78108,40.2737
"742","Zotu10681",1,6.33369,58.6
"743","Zotu10682",1,3.26075,42.3
"744","Zotu10683",2,9.53209,63.0023
"745","Zotu10684",2,1.51185,35.3052
"746","Zotu10685",1,4.38617,67.9
"747","Zotu10686",3,9.59031,64.0943183275619
"748","Zotu10687",1,6.46898,70.5
"749","Zotu10688",2,4.09907,61.1
"750","Zotu10689",1,6.44369,55
"751","Zotu1069",2,5.415825,43.9540696015842
"752","Zotu10690",2,2.67845,68
"753","Zotu10691",8,4.17422,63.8
"754","Zotu10692",6,10.3695,70.8965
"755","Zotu10693",1,6.61866,66.5
"756","Zotu10694",1,5.138905,64.8796575340467
"757","Zotu10695",3,3.07238,39
"758","Zotu10696",2,5.32199,62.2
"759","Zotu10697",8,9.75569,62.2672
"760","Zotu10698",1,1.12345,36.4
"761","Zotu10699",1,0.886990833333333,49
"762","Zotu107",16.3333333333333,5.37895,39.4846161425557
"763","Zotu1070",1,3.86476,63.5
"764","Zotu10700",1,2.46186,55.4
"765","Zotu10701",6,5.38755,64.6
"766","Zotu10702",8,4.06872,37.4
"767","Zotu10703",4,3.565,54.1
"768","Zotu10704",1,4.63696,64.3
"769","Zotu10705",1,4.51752,63.6
"770","Zotu10706",1,8.19389,63.5
"771","Zotu10707",1.6,3.52219,67.3611799243652
"772","Zotu10708",2,3.32219,42
"773","Zotu10709",2,6.37146,70.6013
"774","Zotu1071",1,3.29931,70.3
"775","Zotu10710",1,4.1939,68.1
"776","Zotu10711",1,6.27111,55.8
"777","Zotu10712",4,3.03037,42.4363
"778","Zotu10713",1,2.9174,70.5
"779","Zotu10714",4,5.20207,37.3
"780","Zotu10715",11.875,7.084695,46.136954206462
"781","Zotu10716",2,2.81797,37.9836
"782","Zotu10717",1,3.39355,53.9
"783","Zotu10718",6,3.40629,41.5
"784","Zotu10719",1,5.46902,35.6611
"785","Zotu1072",1,5.21225,74
"786","Zotu10720",2,8.24139,50.9
"787","Zotu10721",1,2.9174,70.5
"788","Zotu10722",2,9.53209,63.0023
"789","Zotu10723",1,3.45829,68.1
"790","Zotu10725",8,4.66705666666667,61.3926029753228
"791","Zotu10726",2,4.71655,64.4
"792","Zotu10727",2,2.48511,40.9697
"793","Zotu10728",2,3.32219,42
"794","Zotu10729",3,6.27277,45.1778
"795","Zotu1073",2.83333333333333,10.2333383333333,72.0720396390686
"796","Zotu10730",2,3.58232,43.1
"797","Zotu10731",2,7.81131,38.4
"798","Zotu10732",1,7.48031,67.2
"799","Zotu10733",4.33333333333333,5.97066166666667,56.0759003983087
"800","Zotu10734",3,10.5263,70.7932
"801","Zotu10735",2,7.76781,55.3
"802","Zotu10736",4,4.24112,58.4603
"803","Zotu10737",1,5.95761,65.3
"804","Zotu10738",7,7.862535,63.2374525291779
"805","Zotu10739",1,7.48031,67.2
"806","Zotu1074",2,4.94782,64.7663596290892
"807","Zotu10740",1,6.46898,70.5
"808","Zotu10741",1,3.45534,37
"809","Zotu10742",2,3.82305,67.7
"810","Zotu10743",2,3.66589,55.1
"811","Zotu10744",3,4.43322,38.8
"812","Zotu10745",3,3.03037,42.4363
"813","Zotu10746",3.5,4.41328,42.6893361626727
"814","Zotu10747",1,3.1529,29
"815","Zotu10748",1,6.46898,70.5
"816","Zotu10749",2,9.53209,63.0023
"817","Zotu1075",1,5.95327,72.8
"818","Zotu10750",2.75,3.78102,68.0044530311926
"819","Zotu10751",2,3.32219,42
"820","Zotu10752",1,3.39355,53.9
"821","Zotu10753",2,3.32219,42
"822","Zotu10754",3,9.59031,64.0943183275619
"823","Zotu10755",3.5,7.01708,63.0885125572175
"824","Zotu10756",2,8.77165,47.0706
"825","Zotu10757",1,2.17577,37.9185
"826","Zotu10758",2,4.53014,64.3401251396204
"827","Zotu10759",2,4.12301,63.7
"828","Zotu1076",1,6.15632,72.7483508816956
"829","Zotu10760",1,2.57443,49.1
"830","Zotu10761",1,1.22228,38.3
"831","Zotu10762",1,2.07101,65.5
"832","Zotu10763",11,3.41313333333333,27.8966866906264
"833","Zotu10764",1.4,2.666606,55.6819126635131
"834","Zotu10765",1,6.44369,55
"835","Zotu10766",1,4.81075,57.3
"836","Zotu10767",1,2.44354,66.9
"837","Zotu10768",2,9.53209,63.0023
"838","Zotu10769",1,1.71415,37.4
"839","Zotu1077",1,3.42173,70.7
"840","Zotu10770",1,5.00189,44.5
"841","Zotu10771",3,11.3881,68.7
"842","Zotu10772",1,3.71545,72.6
"843","Zotu10773",2.5,6.27553,43.1377629459185
"844","Zotu10774",2,6.41208,61
"845","Zotu10775",3,3.87585,39.4
"846","Zotu10776",2,9.44631,69.5
"847","Zotu10777",3,6.8593125,71.1061389952346
"848","Zotu10778",1,5.13845,73
"849","Zotu10779",1,3.04595,38.2
"850","Zotu1078",1,3.09711,71.5
"851","Zotu10780",3,9.03368,44.9
"852","Zotu10781",1,1.12345,36.4
"853","Zotu10782",1,2.51505,39.1
"854","Zotu10783",1,2.55748,65.2
"855","Zotu10784",1,6.44369,55
"856","Zotu10785",1,6.33369,58.6
"857","Zotu10786",1,3.88742,67.3
"858","Zotu10787",3,8.77378333333333,68.1887022512143
"859","Zotu10788",1,2.74695,69.9
"860","Zotu10789",1,5.87917,45.7958
"861","Zotu1079",1,4.54212,74.0145
"862","Zotu10790",2,2.15816,68.3
"863","Zotu10791",1,3.3558,65.2
"864","Zotu10792",1,2.74695,69.9
"865","Zotu10793",2,3.80265,63.3
"866","Zotu10794",5,7.38239,67.4958
"867","Zotu10795",2,4.001,61.3
"868","Zotu10796",3,4.92903,35.5
"869","Zotu10797",1,3.9287,61.1
"870","Zotu10798",4,14.5576,71.7
"871","Zotu10799",3,11.3881,68.7
"872","Zotu108",3,9.03368,44.9
"873","Zotu1080",2,3.09545,73.3
"874","Zotu10800",2,8.77165,47.0706
"875","Zotu10801",1,1.12345,36.4
"876","Zotu10802",1,3.9287,61.1
"877","Zotu10803",1,5.13845,73
"878","Zotu10804",1,1.09316666666667,37.0335529806373
"879","Zotu10805",6,3.40629,41.5
"880","Zotu10806",2,2.83319,47.8174
"881","Zotu10807",1,4.37923,71.0551
"882","Zotu10808",1,4.1939,68.1
"883","Zotu10809",1,5.00275333333333,64.0350568953363
"884","Zotu1081",9,3.92422,51.2244
"885","Zotu10811",1,2.9174,70.5
"886","Zotu10812",2,2.15707,59.4168
"887","Zotu10813",4,11.3406,51.8
"888","Zotu10814",2,2.65301,43.8
"889","Zotu10815",1,4.64956,46.0711789932811
"890","Zotu10816",4,3.19723,52
"891","Zotu10817",2,9.53209,63.0023
"892","Zotu10818",1,0.9174618,49
"893","Zotu10819",2,10.9638,71.5522
"894","Zotu1082",1,8.19389,63.5
"895","Zotu10820",1,4.03761,65.487
"896","Zotu10821",1,3.42173,70.7
"897","Zotu10822",2,5.32199,62.2
"898","Zotu10823",2,4.25493,63.0779985870508
"899","Zotu10824",3,7.60006,40.3982
"900","Zotu10825",1,3.29931,70.3
"901","Zotu10826",2,2.81797,37.9836
"902","Zotu10827",4,4.1581,49
"903","Zotu10828",2,7.81131,38.4
"904","Zotu10829",2,2.15816,68.3
"905","Zotu1083",3,11.3881,68.7
"906","Zotu10830",2,5.27799,73.5
"907","Zotu10831",2,2.5726,60.6
"908","Zotu10832",1,0.9174618,49
"909","Zotu10833",2,4.71655,64.4
"910","Zotu10834",1,5.22419,70.2
"911","Zotu10835",3.33333333333333,7.24766333333333,73.04253908961
"912","Zotu10836",1,3.76017,36.7
"913","Zotu10837",1,6.52703,50.1107
"914","Zotu10838",3,11.3881,68.7
"915","Zotu10839",1,1.45113,40.3
"916","Zotu1084",2,5.89412,66
"917","Zotu10840",2,3.10158,53.5397
"918","Zotu10841",2,3.10201,52.4
"919","Zotu10843",2,2.83319,47.8174
"920","Zotu10844",3,7.00098333333333,70.4120328204371
"921","Zotu10845",1,3.71545,72.6
"922","Zotu10846",2,10.9638,71.5522
"923","Zotu10847",2,2.83319,47.8174
"924","Zotu10848",7,3.33929,62.3316367651008
"925","Zotu10849",2,5.03901,66
"926","Zotu1085",1,5.97161,60.3
"927","Zotu10850",2,3.25526,63.5
"928","Zotu10851",1,3.11622,64.8
"929","Zotu10852",2,4.25493,63.0779985870508
"930","Zotu10853",1,6.79455,60.2
"931","Zotu10854",5,5.11895166666667,70.2670627277525
"932","Zotu10855",1,6.46898,70.5
"933","Zotu10856",1,6.94615,70.257050008134
"934","Zotu10857",2,2.76845,49.8
"935","Zotu10858",3.71428571428571,7.39616142857143,72.9877100148282
"936","Zotu10859",2,4.13799,37.3
"937","Zotu1086",1,6.35937,72.7
"938","Zotu10860",6,3.40629,41.5
"939","Zotu10861",4,5.23036,51.5
"940","Zotu10862",1,5.35867,50.6578
"941","Zotu10863",1,5.65037,58.4
"942","Zotu10864",7.16666666666667,7.14948666666667,68.4659634711536
"943","Zotu10865",1,3.89172,70.2
"944","Zotu10866",8,6.857125,50.9327134185245
"945","Zotu10867",1,4.49088,57.3
"946","Zotu10868",1,5.00189,44.5
"947","Zotu10869",3,9.59031,64.0943183275619
"948","Zotu1087",1,6.44369,55
"949","Zotu10870",1,5.22419,70.2
"950","Zotu10871",3,5.5293,62.4469
"951","Zotu10872",12,4.8156,38
"952","Zotu10873",1,5.65037,58.4
"953","Zotu10874",2,1.82996,37.1010158691993
"954","Zotu10875",2,8.44319,47.5
"955","Zotu10876",1,2.62838,41.6242
"956","Zotu10878",10,4.106635,47.4027120955478
"957","Zotu10879",1,5.09523,57.3
"958","Zotu1088",2,4.831085,61.5510053124712
"959","Zotu10880",6,9.03368,70.5427988925886
"960","Zotu10881",1,7.30843,62.7
"961","Zotu10882",3,4.899815,74.3155239534554
"962","Zotu10883",5,7.38239,67.4958
"963","Zotu10884",2,9.85739,67.3872
"964","Zotu10885",2,8.24139,50.9
"965","Zotu10886",10,3.275175,28.2720830051829
"966","Zotu10887",4,5.12420666666667,60.3273536646323
"967","Zotu10888",2,8.24139,50.9
"968","Zotu10889",3,5.16738,42
"969","Zotu1089",4.14705882352941,5.67940470588235,58.6285452022157
"970","Zotu10890",2,3.99376,68.1
"971","Zotu10891",3,11.3881,68.7
"972","Zotu10892",2,5.03901,66
"973","Zotu10893",1,6.52703,50.1107
"974","Zotu10894",2,9.44631,69.5
"975","Zotu10895",3,3.10278,40.8
"976","Zotu10896",2,8.44896,64.2
"977","Zotu10897",5,7.06962444444444,67.0789800909274
"978","Zotu10898",2,4.71655,64.4
"979","Zotu10899",2,4.71655,64.4
"980","Zotu109",2,3.99855,71.6
"981","Zotu1090",1,3.45829,68.1
"982","Zotu10900",5,4.05329,55.3
"983","Zotu10901",1,3.45829,68.1
"984","Zotu10902",2,5.17909,65.1
"985","Zotu10903",2,3.99376,68.1
"986","Zotu10904",1,5.22419,70.2
"987","Zotu10905",1,4.500235,57.703640143237
"988","Zotu10906",2,4.63358,36.5
"989","Zotu10907",1,4.64956,46.0711789932811
"990","Zotu10908",2,9.44631,69.5
"991","Zotu10909",1,6.1962,57.5
"992","Zotu1091",3,7.55129,63.4559
"993","Zotu10910",3,10.5263,70.7932
"994","Zotu10911",2,9.44631,69.5
"995","Zotu10912",2.5,4.31887666666667,67.1403959498535
"996","Zotu10913",1,6.60879,58
"997","Zotu10914",1,6.44369,55
"998","Zotu10915",3,3.10778,54.7
"999","Zotu10916",4.5,8.527045,59.5776704373555
"1000","Zotu10917",1,4.03761,65.487
"1001","Zotu10918",7.16666666666667,7.14948666666667,68.4659634711536
"1002","Zotu10919",2,9.53209,63.0023
"1003","Zotu1092",6,3.59182,56.8
"1004","Zotu10921",2,2.83319,47.8174
"1005","Zotu10922",4,6.96779,51.5
"1006","Zotu10923",7.66666666666667,3.55627,39.3593092387998
"1007","Zotu10924",1,7.48031,67.2
"1008","Zotu10925",3,6.6882725,61.4086665480511
"1009","Zotu10926",3,3.72489666666667,67.9
"1010","Zotu10927",2,9.44631,69.5
"1011","Zotu10928",3.8,3.627924,39.0982737234848
"1012","Zotu10929",2,4.20395,67.1066
"1013","Zotu1093",1,3.45829,68.1
"1014","Zotu10930",6,2.71546,33.3
"1015","Zotu10931",6,6.54326,74.8
"1016","Zotu10932",1,6.44369,55
"1017","Zotu10933",2,9.53209,63.0023
"1018","Zotu10934",1,0.943189,44.4
"1019","Zotu10935",2,3.98495,67.8
"1020","Zotu10936",4,11.3406,51.8
"1021","Zotu10937",9,7.61336,51.6
"1022","Zotu10939",1,5.22419,70.2
"1023","Zotu1094",4,2.76791,35.4
"1024","Zotu10940",1,6.46898,70.5
"1025","Zotu10941",1,4.500235,57.703640143237
"1026","Zotu10942",2,2.81797,37.9836
"1027","Zotu10943",2,1.943795,38.7501161387904
"1028","Zotu10944",1,1.22228,38.3
"1029","Zotu10945",4,12.1915,66.1
"1030","Zotu10946",3.5,7.01708,63.0885125572175
"1031","Zotu10947",2,10.3273,72
"1032","Zotu10948",2,8.24139,50.9
"1033","Zotu10949",1,9.56523,61.4
"1034","Zotu1095",1,2.41765,65.3
"1035","Zotu10950",1.66666666666667,4.41154666666667,68.6768749282187
"1036","Zotu10951",3,9.3781,65.6
"1037","Zotu10952",2,3.84205,65.4
"1038","Zotu10953",7,4.28285,35.5
"1039","Zotu10954",3,9.59031,64.0943183275619
"1040","Zotu10955",2,5.32199,62.2
"1041","Zotu10956",2,9.53209,63.0023
"1042","Zotu10957",1,7.48031,67.2
"1043","Zotu10958",1,6.33369,58.6
"1044","Zotu10959",1,7.48031,67.2
"1045","Zotu1096",5,9.59519,72.4868350581489
"1046","Zotu10960",1,3.45829,68.1
"1047","Zotu10961",2,3.60889,65.1213
"1048","Zotu10962",2,9.44631,69.5
"1049","Zotu10963",1,2.46186,55.4
"1050","Zotu10964",1,6.44369,55
"1051","Zotu10965",2,5.17909,65.1
"1052","Zotu10966",2,5.415825,43.9540696015842
"1053","Zotu10967",2,7.18989,63.1
"1054","Zotu10968",1,3.23431,53.835
"1055","Zotu10969",2,5.63188,51.8
"1056","Zotu1097",1,3.42496,62.8
"1057","Zotu10970",1,3.45829,68.1
"1058","Zotu10971",5,6.807615,62.9574405878564
"1059","Zotu10972",6,3.75417,45.9
"1060","Zotu10973",1,3.65573,65.7
"1061","Zotu10974",1,3.45829,68.1
"1062","Zotu10975",1,6.94295,73.2
"1063","Zotu10976",2,3.32219,42
"1064","Zotu10977",1,6.974645,68.7303742341008
"1065","Zotu10978",2,9.44631,69.5
"1066","Zotu10979",2.83333333333333,6.4416675,62.5103672987364
"1067","Zotu1098",1,3.45829,68.1
"1068","Zotu10980",8,4.01617,37.5
"1069","Zotu10981",1,4.10099,62.9309168030159
"1070","Zotu10982",2.66666666666667,9.67933666666667,65.2121366239629
"1071","Zotu10983",1,4.97854,45.1
"1072","Zotu10984",2,7.79579,71.3
"1073","Zotu10985",6,4.38743,64.3
"1074","Zotu10986",2,6.72055,73.5
"1075","Zotu10987",2.5,3.217765,48.9406947126344
"1076","Zotu10988",1,5.786315,55.8352095527119
"1077","Zotu10989",2,10.9638,71.5522
"1078","Zotu1099",2,5.83476,70.9
"1079","Zotu10990",4,3.2721,39.4
"1080","Zotu10991",1,2.57443,49.1
"1081","Zotu10992",8,9.75569,62.2672
"1082","Zotu10993",4,14.5576,71.7
"1083","Zotu10994",1,3.45829,68.1
"1084","Zotu10995",2,6.40048,44.8
"1085","Zotu10996",3,4.98404,41.4018
"1086","Zotu10997",1,3.45829,68.1
"1087","Zotu10998",3,9.03368,44.9
"1088","Zotu10999",4,11.3406,51.8
"1089","Zotu11",16.75,6.060385,39.5765551639871
"1090","Zotu110",3,4.43322,38.8
"1091","Zotu1100",2,6.1376875,72.7606721586917
"1092","Zotu11001",2,8.44319,47.5
"1093","Zotu11002",5,7.8144,44
"1094","Zotu11003",3,3.07238,39
"1095","Zotu11004",2,4.71655,64.4
"1096","Zotu11006",7,3.6566864,41.432823522214
"1097","Zotu11007",2,6.41208,61
"1098","Zotu11008",1.5,3.996375,65.1860919968722
"1099","Zotu11009",1,6.52703,50.1107
"1100","Zotu1101",3.5,8.82454,71.6817096415224
"1101","Zotu11010",6,4.89768,35.7
"1102","Zotu11011",3.72727272727273,4.17913636363636,37.4869289275949
"1103","Zotu11012",2.66666666666667,9.67933666666667,65.2121366239629
"1104","Zotu11013",4,8.59583,72.2
"1105","Zotu11014",1,4.4363575,39.3308170610687
"1106","Zotu11015",2,4.44318,66.2
"1107","Zotu11016",1,2.89704,50.7938
"1108","Zotu11017",4,6.04878,63.3958
"1109","Zotu11018",5,3.58449,39.5775
"1110","Zotu11019",2,7.76781,55.3
"1111","Zotu1102",5,6.44369,55
"1112","Zotu11020",1,4.15577,42.1
"1113","Zotu11021",5,7.38239,67.4958
"1114","Zotu11022",2,4.001,61.3
"1115","Zotu11023",1,3.45829,68.1
"1116","Zotu11024",2,3.27594,67.5
"1117","Zotu11025",1,5.22419,70.2
"1118","Zotu11026",1,2.74695,69.9
"1119","Zotu11027",1,5.03791,44.4
"1120","Zotu11028",8,8.10178,41.1
"1121","Zotu11029",5,12.3201,69.4
"1122","Zotu1103",1,6.46898,70.5
"1123","Zotu11030",1,4.90883,71.079640973511
"1124","Zotu11031",2,3.82305,67.7
"1125","Zotu11032",2,3.99855,71.6
"1126","Zotu11033",1,7.48031,67.2
"1127","Zotu11035",2,4.71655,64.4
"1128","Zotu11036",1,5.21225,74
"1129","Zotu11037",4,14.5576,71.7
"1130","Zotu11038",1,3.37027,76.2
"1131","Zotu11039",2,4.71655,64.4
"1132","Zotu1104",1,3.23431,53.835
"1133","Zotu11040",1,5.65037,58.4
"1134","Zotu11041",1,3.80869,59.7
"1135","Zotu11042",1,5.07962,46.4
"1136","Zotu11043",1,6.46898,70.5
"1137","Zotu11044",1,5.78108,40.2737
"1138","Zotu11045",1,5.95327,72.8
"1139","Zotu11046",11.8,5.489884,50.210825167927
"1140","Zotu11047",1,4.12573,54.5
"1141","Zotu11048",1,5.87917,45.7958
"1142","Zotu11049",4,3.2721,39.4
"1143","Zotu1105",1,4.37923,71.0551
"1144","Zotu11050",3,4.15707,65.6
"1145","Zotu11051",1,0.9174618,49
"1146","Zotu11052",1,5.22419,70.2
"1147","Zotu11053",7,8.26380705882353,72.2857320965582
"1148","Zotu11054",1,4.81075,57.3
"1149","Zotu11056",2,9.44631,69.5
"1150","Zotu11057",4,12.1915,66.1
"1151","Zotu11058",1,1.11842,27.4
"1152","Zotu11059",1,4.47921,60.5
"1153","Zotu1106",1.5,4.15005,61.128068818448
"1154","Zotu11060",1,7.48031,67.2
"1155","Zotu11061",2,5.17909,65.1
"1156","Zotu11062",3.5,10.90602875,69.4567197065201
"1157","Zotu11063",3,9.59031,64.0943183275619
"1158","Zotu11064",1,5.78108,40.2737
"1159","Zotu11065",2,9.44631,69.5
"1160","Zotu11066",1,2.46186,55.4
"1161","Zotu11067",2,5.415825,43.9540696015842
"1162","Zotu11068",9,7.440065,68.7767359512652
"1163","Zotu11069",2,7.7976,46.9
"1164","Zotu1107",1,7.48031,67.2
"1165","Zotu11070",1,3.39355,53.9
"1166","Zotu11071",2,2.81797,37.9836
"1167","Zotu11072",13.3333333333333,8.74069,58.3330401833265
"1168","Zotu11074",3.5,8.82454,71.6817096415224
"1169","Zotu11075",5,8.999045,67.4
"1170","Zotu11076",1,4.15577,42.1
"1171","Zotu11077",2,3.10158,53.5397
"1172","Zotu11078",2,3.32219,42
"1173","Zotu11079",2,3.53238,53.8
"1174","Zotu1108",6.5,8.548635,45.6661516136787
"1175","Zotu11080",4,3.57086,38.9454
"1176","Zotu11081",3.66666666666667,5.51628,69.2895374665536
"1177","Zotu11082",1,5.65037,58.4
"1178","Zotu11083",1,3.45829,68.1
"1179","Zotu11085",2,4.80685,67.1
"1180","Zotu11086",1,7.48031,67.2
"1181","Zotu11087",1,5.22419,70.2
"1182","Zotu11088",5,5.67858,40.6
"1183","Zotu11089",3,2.76241666666667,38.6748805361248
"1184","Zotu1109",2.6,7.20842,71.3247573456042
"1185","Zotu11090",1.5,5.87845,45.7959999755038
"1186","Zotu11091",1,3.42173,70.7
"1187","Zotu11092",3,4.899815,74.3155239534554
"1188","Zotu11093",1,6.44369,55
"1189","Zotu11095",2,7.47921,72.6409
"1190","Zotu11096",1,3.71545,72.6
"1191","Zotu11097",1,5.65037,58.4
"1192","Zotu11098",1,7.48031,67.2
"1193","Zotu11099",6.58333333333333,8.27327916666667,72.0610412739608
"1194","Zotu111",1,5.65037,58.4
"1195","Zotu1110",5,8.26404,46.6
"1196","Zotu11100",4,3.19723,52
"1197","Zotu11101",4,3.565,54.1
"1198","Zotu11102",7,5.37498,66.2396
"1199","Zotu11104",2,8.80847,72.8672519247951
"1200","Zotu11105",1,6.974645,68.7303742341008
"1201","Zotu11107",2,3.32219,42
"1202","Zotu11109",2,3.32219,42
"1203","Zotu1111",1,5.21225,74
"1204","Zotu11110",16,3.11669,28.2
"1205","Zotu11111",2,4.71655,64.4
"1206","Zotu11113",1,5.87917,45.7958
"1207","Zotu11114",1,0.9174618,49
"1208","Zotu11115",5,6.44369,55
"1209","Zotu11116",3,4.35055,68.9
"1210","Zotu11117",8,8.10178,41.1
"1211","Zotu11118",1,3.42173,70.7
"1212","Zotu11119",1,3.45829,68.1
"1213","Zotu1112",1,4.37923,71.0551
"1214","Zotu11120",5,12.3201,69.4
"1215","Zotu11121",1,2.37127,63.6
"1216","Zotu11122",4,12.1915,66.1
"1217","Zotu11123",3,5.25854,56.7
"1218","Zotu11124",1,1.12345,36.4
"1219","Zotu11125",2,9.53209,63.0023
"1220","Zotu11126",12,5.41578,40.6
"1221","Zotu11127",1,5.87917,45.7958
