"Feature.ID" "Kingdom" "Phylum" "Class" "Order" "Family" "Genus" "Species" "Confidence"
"6855" "Zotu6855" "Fungi" "Ascomycota" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" 0.875098576392532
"6856" "Zotu6856" "Fungi" "Mortierellomycota" "Mortierellomycetes" "Mortierellales" "Mortierellaceae" "Mortierella" "Unassigned" 0.999999858294624
"6857" "Zotu6857" "Fungi" "Basidiomycota" "Agaricomycetes" "Hymenochaetales" "Schizoporaceae" "Lyomyces" "Unassigned" 0.999542405667078
"6858" "Zotu6858" "Fungi" "Ascomycota" "Dothideomycetes" "Pleosporales" "Phaeosphaeriaceae" "Paraphoma" "Paraphoma_chrysanthemicola" 0.916797108413954
"6859" "Zotu6859" "Fungi" "Chytridiomycota" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" 0.722468435344644
"6860" "Zotu6860" "Fungi" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" 0.999999999999996
"6861" "Zotu6861" "Fungi" "Ascomycota" "Dothideomycetes" "Pleosporales" "Unassigned" "Unassigned" "Unassigned" 0.992339754327759
"6862" "Zotu6862" "Fungi" "Mucoromycota" "Mucoromycetes" "Mucorales" "Mucoraceae" "Mucor" "Mucor_genevensis" 0.999984640106661
"6863" "Zotu6863" "Fungi" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" 0.906514279747957
"6864" "Zotu6864" "Fungi" "Chytridiomycota" "Spizellomycetes" "Spizellomycetales" "Spizellomycetaceae" "Unassigned" "Unassigned" 0.864360876386792
"6865" "Zotu6865" "Fungi" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" 0.980937964563196
"6866" "Zotu6866" "Fungi" "Ascomycota" "Sordariomycetes" "Hypocreales" "Clavicipitaceae" "Unassigned" "Unassigned" 0.872397536881921
"6867" "Zotu6867" "Fungi" "Ascomycota" "Dothideomycetes" "Capnodiales" "Neodevriesiaceae" "Unassigned" "Unassigned" 0.953903354205097
"6868" "Zotu6868" "Fungi" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" 0.999999999999987
"6869" "Zotu6869" "Fungi" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" 0.999999999999988
"6870" "Zotu6870" "Fungi" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" 0.885832608824363
"6871" "Zotu6871" "Fungi" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" 0.766466608977134
"6872" "Zotu6872" "Fungi" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" 1.00000000000001
"6873" "Zotu6873" "Fungi" "Ascomycota" "Eurotiomycetes" "Eurotiales" "Trichocomaceae" "Talaromyces" "Talaromyces_pinophilus" 0.819805923495485
"6874" "Zotu6874" "Fungi" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" 1.00000000000001
"6875" "Zotu6875" "Fungi" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" 0.950207798819896
"6876" "Zotu6876" "Fungi" "Basidiomycota" "Agaricomycetes" "Cantharellales" "Ceratobasidiaceae" "Ceratobasidium" "Ceratobasidium_cornigerum" 0.990476716299813
"6877" "Zotu6877" "Fungi" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" 1
"6878" "Zotu6878" "Fungi" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" 1
"6879" "Zotu6879" "Fungi" "Ascomycota" "Eurotiomycetes" "Chaetothyriales" "Unassigned" "Unassigned" "Unassigned" 0.756656889229112
"6880" "Zotu6880" "Fungi" "Ascomycota" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" 0.904009317526488
"6881" "Zotu6881" "Fungi" "Basidiomycota" "Agaricomycetes" "Agaricales" "Marasmiaceae" "Marasmius" "Marasmius_leveilleanus" 0.971802313461467
"6882" "Zotu6882" "Fungi" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" 1
"6883" "Zotu6883" "Fungi" "Ascomycota" "Eurotiomycetes" "Eurotiales" "Aspergillaceae" "Penicillium" "Penicillium_megasporum" 0.821252292804666
"6884" "Zotu6884" "Fungi" "Glomeromycota" "Archaeosporomycetes" "Archaeosporales" "Unassigned" "Unassigned" "Unassigned" 0.770706993028553
"6885" "Zotu6885" "Fungi" "Glomeromycota" "Glomeromycetes" "Diversisporales" "Diversisporaceae" "Unassigned" "Unassigned" 0.832939687972996
"6886" "Zotu6886" "Fungi" "Basidiomycota" "Agaricomycetes" "Unassigned" "Unassigned" "Unassigned" "Unassigned" 0.994059721125694
"6887" "Zotu6887" "Fungi" "Mucoromycota" "Mucoromycetes" "Mucorales" "Mucoraceae" "Mucor" "Mucor_mucedo" 1
"6888" "Zotu6888" "Fungi" "Ascomycota" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" 0.94764643899996
"6889" "Zotu6889" "Fungi" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" 1.00000000000001
"6890" "Zotu6890" "Fungi" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" 1.00000000000001
"6891" "Zotu6891" "Fungi" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" 1.00000000000001
"6892" "Zotu6892" "Fungi" "Glomeromycota" "Glomeromycetes" "Glomerales" "Glomeraceae" "Dominikia" "Dominikia_difficilevidera" 0.917116873926137
"6893" "Zotu6893" "Fungi" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" 1
"6894" "Zotu6894" "Fungi" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" 0.984579153694605
"6895" "Zotu6895" "Fungi" "Glomeromycota" "Glomeromycetes" "Diversisporales" "Diversisporaceae" "Diversispora" "Unassigned" 0.74679140507906
"6896" "Zotu6896" "Fungi" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" 0.869491795150271
"6897" "Zotu6897" "Fungi" "Ascomycota" "Sordariomycetes" "Branch06" "Unassigned" "Unassigned" "Unassigned" 0.999999991484003
"6898" "Zotu6898" "Fungi" "Ascomycota" "Orbiliomycetes" "Unassigned" "Unassigned" "Unassigned" "Unassigned" 0.975114123642201
"6899" "Zotu6899" "Fungi" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" 0.867438550162156
"6900" "Zotu6900" "Fungi" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" 0.717156291757948
"6901" "Zotu6901" "Fungi" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" 1.00000000000001
"6902" "Zotu6902" "Fungi" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" 0.999999999999995
"6903" "Zotu6903" "Fungi" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" 0.751853734864192
"6904" "Zotu6904" "Fungi" "Basidiomycota" "Agaricomycetes" "Agaricales" "Agaricaceae" "Agaricus" "Unassigned" 0.853432004449418
"6905" "Zotu6905" "Fungi" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" 0.961724038584275
"6906" "Zotu6906" "Fungi" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" 1
"6907" "Zotu6907" "Fungi" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" 0.999999999999988
"6908" "Zotu6908" "Fungi" "Ascomycota" "Dothideomycetes" "Pleosporales" "Sporormiaceae" "Sporormiella" "Sporormiella_minima" 0.710772559280285
"6909" "Zotu6909" "Fungi" "Ascomycota" "Dothideomycetes" "Pleosporales" "Lindgomycetaceae" "Clohesyomyces" "Clohesyomyces_aquaticus" 0.87475865260382
"6910" "Zotu6910" "Fungi" "Glomeromycota" "Paraglomeromycetes" "Paraglomerales" "Paraglomeraceae" "Paraglomus" "Paraglomus_brasilianum" 0.999999999998948
"6911" "Zotu6911" "Fungi" "Glomeromycota" "Glomeromycetes" "Diversisporales" "Diversisporaceae" "Diversispora" "Unassigned" 0.723636721223116
"6912" "Zotu6912" "Fungi" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" 0.954827051557247
"6913" "Zotu6913" "Fungi" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" 0.721200153279366
"6914" "Zotu6914" "Fungi" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" 1
"6915" "Zotu6915" "Fungi" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" 0.999999999999996
"6916" "Zotu6916" "Fungi" "Mortierellomycota" "Mortierellomycetes" "Mortierellales" "Mortierellaceae" "Mortierella" "Mortierella_hyalina" 0.9994566309017
"6917" "Zotu6917" "Fungi" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" 0.999999999999995
"6918" "Zotu6918" "Fungi" "Ascomycota" "Pezizomycetes" "Pezizales" "Pyronemataceae" "Unassigned" "Unassigned" 0.78818096396294
"6919" "Zotu6919" "Fungi" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" 0.999999999999989
"6920" "Zotu6920" "Fungi" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" 0.999999999999999
"6921" "Zotu6921" "Fungi" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" 0.999999999999999
"6922" "Zotu6922" "Fungi" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" 0.706591045265641
"6923" "Zotu6923" "Fungi" "Mortierellomycota" "Mortierellomycetes" "Mortierellales" "Mortierellaceae" "Mortierella" "Mortierella_sarnyensis" 0.999869565378027
"6924" "Zotu6924" "Fungi" "Chytridiomycota" "Spizellomycetes" "Spizellomycetales" "Unassigned" "Unassigned" "Unassigned" 0.999576510265604
"6925" "Zotu6925" "Fungi" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" 0.767046804447937
"6926" "Zotu6926" "Fungi" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" 0.770531905390088
"6927" "Zotu6927" "Fungi" "Glomeromycota" "Glomeromycetes" "Glomerales" "Glomeraceae" "Dominikia" "Dominikia_bernensis" 0.997082279409157
"6928" "Zotu6928" "Fungi" "Ascomycota" "Dothideomycetes" "Pleosporales" "Morosphaeriaceae" "Acrocalymma" "Unassigned" 0.954156449852907
"6929" "Zotu6929" "Fungi" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" 0.793005612761164
"6930" "Zotu6930" "Fungi" "Mucoromycota" "Mucoromycetes" "Mucorales" "Mucoraceae" "Mucor" "Mucor_hiemalis" 0.999971288894841
"6931" "Zotu6931" "Fungi" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" 0.908363779166004
"6932" "Zotu6932" "Fungi" "Basidiomycota" "Agaricomycetes" "Unassigned" "Unassigned" "Unassigned" "Unassigned" 0.964673802662918
"6933" "Zotu6933" "Fungi" "Basidiomycota" "Agaricomycetes" "Polyporales" "Ganodermataceae" "Perenniporia" "Perenniporia_delavayi" 0.999966120820865
"6934" "Zotu6934" "Fungi" "Ascomycota" "Dothideomycetes" "Venturiales" "Sympoventuriaceae" "Pseudosigmoidea" "Pseudosigmoidea_alnicola" 0.861320897601755
"6935" "Zotu6935" "Fungi" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" 0.926614316601742
"6936" "Zotu6936" "Fungi" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" 0.889371209034979
"6937" "Zotu6937" "Fungi" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" 0.920982232173579
"6938" "Zotu6938" "Fungi" "Basidiomycota" "Agaricomycetes" "Geastrales" "Geastraceae" "Geastrum" "Unassigned" 0.999997041607052
"6939" "Zotu6939" "Fungi" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" 0.915707998624246
"6940" "Zotu6940" "Fungi" "Basidiomycota" "Cystobasidiomycetes" "Cystobasidiomycetes_ord_Incertae_sedis" "Symmetrosporaceae" "Symmetrospora" "Unassigned" 0.895907075814675
"6941" "Zotu6941" "Fungi" "Rozellomycota" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" 0.915211462508931
"6942" "Zotu6942" "Fungi" "Ascomycota" "Pezizomycetes" "Pezizales" "Pyronemataceae" "Scutellinia" "Unassigned" 0.992671433708757
"6943" "Zotu6943" "Fungi" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" 0.999999999999999
"6944" "Zotu6944" "Fungi" "Basidiomycota" "Agaricomycetes" "Agaricales" "Psathyrellaceae" "Lacrymaria" "Lacrymaria_lacrymabunda" 0.999471891810705
"6945" "Zotu6945" "Fungi" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" 1.00000000000001
"6946" "Zotu6946" "Fungi" "Ascomycota" "Dothideomycetes" "Pleosporales" "Phaeosphaeriaceae" "Unassigned" "Unassigned" 0.996762155952586
"6947" "Zotu6947" "Fungi" "Glomeromycota" "Glomeromycetes" "Diversisporales" "Diversisporaceae" "Diversispora" "Unassigned" 0.775368408870278
"6948" "Zotu6948" "Fungi" "Glomeromycota" "Glomeromycetes" "Glomerales" "Glomeraceae" "Unassigned" "Unassigned" 0.751057771253406
"6949" "Zotu6949" "Fungi" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" 0.999999999999996
"6950" "Zotu6950" "Fungi" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" 0.954386267514107
"6951" "Zotu6951" "Fungi" "Basidiomycota" "Agaricomycetes" "Agaricales" "Mycenastraceae" "Mycenastrum" "Mycenastrum_corium" 0.999999178023554
"6952" "Zotu6952" "Fungi" "Ascomycota" "Dothideomycetes" "Pleosporales" "Unassigned" "Unassigned" "Unassigned" 0.980019031423558
"6953" "Zotu6953" "Fungi" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" 0.999999999999984
"6954" "Zotu6954" "Fungi" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" 0.894585058636982
"6955" "Zotu6955" "Fungi" "Ascomycota" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" 0.724601106953753
"6956" "Zotu6956" "Fungi" "Chytridiomycota" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" 0.854335462761565
"6957" "Zotu6957" "Fungi" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" 1.00000000000001
"6958" "Zotu6958" "Fungi" "Glomeromycota" "Glomeromycetes" "Glomerales" "Glomeraceae" "Unassigned" "Unassigned" 0.999235757288539
"6959" "Zotu6959" "Fungi" "Basidiomycota" "Cystobasidiomycetes" "Cystobasidiales" "Cystobasidiaceae" "Cystobasidium" "Unassigned" 0.812763919735561
"6960" "Zotu6960" "Fungi" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" 1.00000000000001
"6961" "Zotu6961" "Fungi" "Chytridiomycota" "Rhizophlyctidomycetes" "Rhizophlyctidales" "Rhizophlyctidaceae" "Rhizophlyctis" "Rhizophlyctis_rosea" 0.999978920641979
"6962" "Zotu6962" "Fungi" "Glomeromycota" "Glomeromycetes" "Glomerales" "Glomeraceae" "Glomus" "Glomus_versiforme" 0.871727181793047
"6963" "Zotu6963" "Fungi" "Basidiomycota" "Tremellomycetes" "Tremellales" "Bulleribasidiaceae" "Vishniacozyma" "Vishniacozyma_globispora" 0.794318522671615
"6964" "Zotu6964" "Fungi" "Basidiomycota" "Cystobasidiomycetes" "Cystobasidiales" "Cystobasidiaceae" "Cystobasidium" "Cystobasidium_laryngis" 0.800599177203204
"6965" "Zotu6965" "Fungi" "Ascomycota" "Eurotiomycetes" "Chaetothyriales" "Herpotrichiellaceae" "Phialophora" "Phialophora_geniculata" 0.999793115271931
"6966" "Zotu6966" "Fungi" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" 0.999999999999987
"6967" "Zotu6967" "Fungi" "Basidiomycota" "Agaricomycetes" "Polyporales" "Phanerochaetaceae" "Hyphodermella" "Unassigned" 0.999997376050334
"6968" "Zotu6968" "Fungi" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" 0.856329514375205
"6969" "Zotu6969" "Fungi" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" 1.00000000000001
"6970" "Zotu6970" "Fungi" "Ascomycota" "Sordariomycetes" "Xylariales" "Diatrypaceae" "Monosporascus" "Monosporascus_cannonballus" 0.776005992770412
"6971" "Zotu6971" "Fungi" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" 0.999999999999987
"6972" "Zotu6972" "Fungi" "Basidiomycota" "Agaricomycetes" "Unassigned" "Unassigned" "Unassigned" "Unassigned" 0.752789966678139
"6973" "Zotu6973" "Fungi" "Ascomycota" "Sordariomycetes" "Sordariales" "Lasiosphaeriaceae" "Unassigned" "Unassigned" 0.781639885233346
"6974" "Zotu6974" "Fungi" "Basidiomycota" "Pucciniomycetes" "Pucciniales" "Pucciniaceae" "Puccinia" "Unassigned" 0.957772960987421
"6975" "Zotu6975" "Fungi" "Ascomycota" "Dothideomycetes" "Capnodiales" "Unassigned" "Unassigned" "Unassigned" 0.853114495458822
"6976" "Zotu6976" "Fungi" "Glomeromycota" "Glomeromycetes" "Glomerales" "Glomeraceae" "Glomus" "Glomus_versiforme" 0.846384489926127
"6977" "Zotu6977" "Fungi" "Glomeromycota" "Glomeromycetes" "Glomerales" "Glomeraceae" "Unassigned" "Unassigned" 0.999696540027844
"6978" "Zotu6978" "Fungi" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" 1.00000000000001
"6979" "Zotu6979" "Fungi" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" 0.999999999999995
"6980" "Zotu6980" "Fungi" "Basidiomycota" "Agaricomycetes" "Agaricales" "Pluteaceae" "Pluteus" "Pluteus_phlebophorus" 0.874166366399651
"6981" "Zotu6981" "Fungi" "Basidiomycota" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" 0.814250677753602
"6982" "Zotu6982" "Fungi" "Ascomycota" "Sordariomycetes" "Microascales" "Microascaceae" "Unassigned" "Unassigned" 0.955693338892243
"6983" "Zotu6983" "Fungi" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" 0.950522577093347
"6984" "Zotu6984" "Fungi" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" 1
"6985" "Zotu6985" "Fungi" "Ascomycota" "Dothideomycetes" "Pleosporales" "Pleosporaceae" "Curvularia" "Curvularia_intermedia" 0.999766372797565
"6986" "Zotu6986" "Fungi" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" 1.00000000000001
"6987" "Zotu6987" "Fungi" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" 1.00000000000001
"6988" "Zotu6988" "Fungi" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" 1
"6989" "Zotu6989" "Fungi" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" 1.00000000000002
"6990" "Zotu6990" "Fungi" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" 1.00000000000001
"6991" "Zotu6991" "Fungi" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" 0.853472545360642
"6992" "Zotu6992" "Fungi" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" 0.999999999999998
"6993" "Zotu6993" "Fungi" "Glomeromycota" "Glomeromycetes" "Glomerales" "Glomeraceae" "Dominikia" "Dominikia_difficilevidera" 0.899560012666484
"6994" "Zotu6994" "Fungi" "Ascomycota" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" 0.711844399695353
"6995" "Zotu6995" "Fungi" "Ascomycota" "Sordariomycetes" "Coniochaetales" "Coniochaetaceae" "Coniochaeta" "Unassigned" 0.982842142958447
"6996" "Zotu6996" "Fungi" "Ascomycota" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" 0.978626210368553
"6997" "Zotu6997" "Fungi" "Ascomycota" "Sordariomycetes" "Sordariales" "Cephalothecaceae" "Unassigned" "Unassigned" 0.957523647062069
"6998" "Zotu6998" "Fungi" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" 0.999999999999988
"6999" "Zotu6999" "Fungi" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" 0.878170702200742
"7000" "Zotu7000" "Fungi" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" 0.874291132703536
"7001" "Zotu7001" "Fungi" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" 0.999999999999991
"7002" "Zotu7002" "Fungi" "Basidiomycota" "Agaricomycetes" "Hymenochaetales" "Schizoporaceae" "Hyphodontia" "Hyphodontia_arguta" 0.74334365297882
"7003" "Zotu7003" "Fungi" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" 0.914704803682406
"7004" "Zotu7004" "Fungi" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" 0.898794777025714
"7005" "Zotu7005" "Fungi" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" 0.923635142340613
"7006" "Zotu7006" "Fungi" "Basidiomycota" "Agaricomycetes" "Cantharellales" "Ceratobasidiaceae" "Ceratobasidium" "Unassigned" 0.90476084354798
"7007" "Zotu7007" "Fungi" "Ascomycota" "Dothideomycetes" "Capnodiales" "Neodevriesiaceae" "Unassigned" "Unassigned" 0.905062261330406
"7008" "Zotu7008" "Fungi" "Ascomycota" "Sordariomycetes" "Hypocreales" "Nectriaceae" "Unassigned" "Unassigned" 0.779358236862757
"7009" "Zotu7009" "Fungi" "Basidiomycota" "Agaricomycetes" "Corticiales" "Corticiaceae" "Unassigned" "Unassigned" 0.772568034545193
"7010" "Zotu7010" "Fungi" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" 0.999999999999991
"7011" "Zotu7011" "Fungi" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" 1
"7012" "Zotu7012" "Fungi" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" 0.796883875400299
"7013" "Zotu7013" "Fungi" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" 0.999999999999999
"7014" "Zotu7014" "Fungi" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" 1.00000000000001
"7015" "Zotu7015" "Fungi" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" 0.99999999999999
"7016" "Zotu7016" "Fungi" "Glomeromycota" "Archaeosporomycetes" "Archaeosporales" "Archaeosporaceae" "Unassigned" "Unassigned" 0.736314820130963
"7017" "Zotu7017" "Fungi" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" 1
